sample_id,mlcq_type,smell,ground_truth,original_verdict,sonar_detected,result,total_sonar_detections_for_pair,ground_truth_row
3972251,class,data-class,0,nao_tem_smell,0,TN,0,479
3972555,class,blob,0,nao_tem_smell,0,TN,0,480
3972555,class,data-class,0,nao_tem_smell,0,TN,0,481
3974401,class,blob,0,nao_tem_smell,0,TN,0,482
3974401,class,data-class,0,nao_tem_smell,0,TN,0,483
3974746,function,feature-envy,0,nao_tem_smell,1,FP,1,484
3974746,function,long-method,0,nao_tem_smell,0,TN,0,485
3974797,class,blob,0,nao_tem_smell,0,TN,0,486
3974797,class,data-class,1,tem_smell,0,FN,0,487
3975605,function,feature-envy,0,nao_tem_smell,0,TN,0,488
3975605,function,long-method,0,nao_tem_smell,0,TN,0,489
3975932,class,blob,0,nao_tem_smell,0,TN,0,490
3975932,class,data-class,0,nao_tem_smell,0,TN,0,491
3977344,class,blob,0,nao_tem_smell,0,TN,0,492
3977344,class,data-class,1,tem_smell,0,FN,0,493
3977475,class,blob,0,nao_tem_smell,0,TN,0,494
3977475,class,data-class,0,nao_tem_smell,0,TN,0,495
3978398,class,blob,0,nao_tem_smell,0,TN,0,496
3978398,class,data-class,0,nao_tem_smell,0,TN,0,497
3981336,class,blob,0,nao_tem_smell,0,TN,0,498
3981336,class,data-class,0,nao_tem_smell,0,TN,0,499
3981428,function,feature-envy,0,nao_tem_smell,0,TN,0,500
3981428,function,long-method,0,nao_tem_smell,0,TN,0,501
3983972,function,feature-envy,0,nao_tem_smell,0,TN,0,502
3983972,function,long-method,0,nao_tem_smell,0,TN,0,503
3985009,class,blob,0,nao_tem_smell,0,TN,0,504
3985009,class,data-class,0,nao_tem_smell,0,TN,0,505
3985224,class,blob,0,nao_tem_smell,0,TN,0,506
3985224,class,data-class,0,nao_tem_smell,0,TN,0,507
3985516,function,feature-envy,0,nao_tem_smell,0,TN,0,508
3985516,function,long-method,0,nao_tem_smell,0,TN,0,509
3985971,class,blob,0,nao_tem_smell,0,TN,0,510
3985971,class,data-class,0,nao_tem_smell,0,TN,0,511
3986050,function,feature-envy,0,nao_tem_smell,0,TN,0,512
3986050,function,long-method,0,nao_tem_smell,0,TN,0,513
3986210,function,feature-envy,0,nao_tem_smell,0,TN,0,514
3986210,function,long-method,0,nao_tem_smell,0,TN,0,515
3986717,function,feature-envy,0,nao_tem_smell,1,FP,1,516
3986717,function,long-method,1,tem_smell,0,FN,0,517
3987166,function,feature-envy,0,nao_tem_smell,0,TN,0,518
3987166,function,long-method,0,nao_tem_smell,0,TN,0,519
3988323,function,feature-envy,0,nao_tem_smell,0,TN,0,520
3988323,function,long-method,0,nao_tem_smell,0,TN,0,521
3988942,function,feature-envy,0,nao_tem_smell,0,TN,0,522
3988942,function,long-method,0,nao_tem_smell,0,TN,0,523
3992626,function,feature-envy,0,nao_tem_smell,0,TN,0,524
3992626,function,long-method,1,tem_smell,0,FN,0,525
3993481,function,feature-envy,0,nao_tem_smell,0,TN,0,526
3993481,function,long-method,0,nao_tem_smell,0,TN,0,527
3993530,class,blob,0,nao_tem_smell,0,TN,0,528
3993530,class,data-class,0,nao_tem_smell,0,TN,0,529
3993831,function,feature-envy,0,nao_tem_smell,0,TN,0,530
3993831,function,long-method,0,nao_tem_smell,0,TN,0,531
3998684,function,feature-envy,0,nao_tem_smell,0,TN,0,532
3998684,function,long-method,0,nao_tem_smell,0,TN,0,533
4002437,function,feature-envy,0,nao_tem_smell,0,TN,0,534
4002437,function,long-method,0,nao_tem_smell,0,TN,0,535
4003009,class,blob,0,nao_tem_smell,0,TN,0,536
4003009,class,data-class,0,nao_tem_smell,0,TN,0,537
4004665,function,feature-envy,0,nao_tem_smell,0,TN,0,538
4004665,function,long-method,0,nao_tem_smell,0,TN,0,539
4004762,class,blob,0,nao_tem_smell,0,TN,0,540
4004762,class,data-class,0,nao_tem_smell,0,TN,0,541
4005583,function,feature-envy,0,nao_tem_smell,0,TN,0,542
4005583,function,long-method,0,nao_tem_smell,0,TN,0,543
4008191,class,blob,0,nao_tem_smell,0,TN,0,544
4008191,class,data-class,0,nao_tem_smell,1,FP,1,545
4010920,class,blob,0,nao_tem_smell,0,TN,0,546
4010920,class,data-class,0,nao_tem_smell,0,TN,0,547
4027396,class,blob,0,nao_tem_smell,0,TN,0,548
4027396,class,data-class,0,nao_tem_smell,0,TN,0,549
4028364,function,feature-envy,0,nao_tem_smell,1,FP,1,550
4028364,function,long-method,1,tem_smell,0,FN,0,551
4028511,class,blob,0,nao_tem_smell,0,TN,0,552
4028511,class,data-class,0,nao_tem_smell,0,TN,0,553
4029077,class,blob,0,nao_tem_smell,0,TN,0,554
4029077,class,data-class,0,nao_tem_smell,0,TN,0,555
4031193,class,blob,0,nao_tem_smell,0,TN,0,556
4031193,class,data-class,0,nao_tem_smell,0,TN,0,557
4031529,function,feature-envy,0,nao_tem_smell,0,TN,0,558
4031529,function,long-method,0,nao_tem_smell,0,TN,0,559
4031820,class,blob,0,nao_tem_smell,0,TN,0,560
4031820,class,data-class,0,nao_tem_smell,0,TN,0,561
4032154,function,feature-envy,0,nao_tem_smell,0,TN,0,562
4032154,function,long-method,0,nao_tem_smell,0,TN,0,563
4032784,class,blob,0,nao_tem_smell,0,TN,0,564
4032784,class,data-class,0,nao_tem_smell,0,TN,0,565
4034186,class,blob,0,nao_tem_smell,0,TN,0,566
4034186,class,data-class,0,nao_tem_smell,0,TN,0,567
4034686,class,blob,1,tem_smell,1,TP,1,568
4034686,class,data-class,0,nao_tem_smell,0,TN,0,569
4035683,class,blob,1,tem_smell,1,TP,1,570
4035683,class,data-class,0,nao_tem_smell,0,TN,0,571
4038193,function,feature-envy,0,nao_tem_smell,0,TN,0,572
4038193,function,long-method,0,nao_tem_smell,0,TN,0,573
4038375,function,feature-envy,0,nao_tem_smell,0,TN,0,574
4038375,function,long-method,0,nao_tem_smell,0,TN,0,575
4039372,class,blob,0,nao_tem_smell,0,TN,0,576
4039372,class,data-class,0,nao_tem_smell,0,TN,0,577
4039655,class,blob,0,nao_tem_smell,0,TN,0,578
4039655,class,data-class,0,nao_tem_smell,0,TN,0,579
4040842,class,blob,0,nao_tem_smell,0,TN,0,580
4040842,class,data-class,1,tem_smell,1,TP,1,581
4041399,function,feature-envy,0,nao_tem_smell,0,TN,0,582
4041399,function,long-method,0,nao_tem_smell,0,TN,0,583
4042280,function,feature-envy,0,nao_tem_smell,0,TN,0,584
4042280,function,long-method,0,nao_tem_smell,0,TN,0,585
4042328,function,feature-envy,0,nao_tem_smell,0,TN,0,586
4042328,function,long-method,0,nao_tem_smell,0,TN,0,587
4042780,class,blob,0,nao_tem_smell,0,TN,0,588
4042780,class,data-class,0,nao_tem_smell,0,TN,0,589
4042826,class,blob,0,nao_tem_smell,0,TN,0,590
4042826,class,data-class,0,nao_tem_smell,0,TN,0,591
4043104,function,feature-envy,0,nao_tem_smell,0,TN,0,592
4043104,function,long-method,0,nao_tem_smell,0,TN,0,593
4043468,function,feature-envy,0,nao_tem_smell,0,TN,0,594
4043468,function,long-method,0,nao_tem_smell,0,TN,0,595
4043845,class,blob,0,nao_tem_smell,0,TN,0,596
4044091,function,feature-envy,0,nao_tem_smell,0,TN,0,598
4044091,function,long-method,0,nao_tem_smell,0,TN,0,599
4044534,class,blob,0,nao_tem_smell,0,TN,0,600
4044534,class,data-class,0,nao_tem_smell,0,TN,0,601
4045091,class,blob,0,nao_tem_smell,0,TN,0,602
4045091,class,data-class,0,nao_tem_smell,0,TN,0,603
4045122,function,feature-envy,0,nao_tem_smell,0,TN,0,604
4045122,function,long-method,0,nao_tem_smell,0,TN,0,605
4045146,class,blob,0,nao_tem_smell,0,TN,0,606
4045146,class,data-class,0,nao_tem_smell,0,TN,0,607
4045338,function,feature-envy,0,nao_tem_smell,0,TN,0,608
4045338,function,long-method,0,nao_tem_smell,0,TN,0,609
4045943,class,blob,0,nao_tem_smell,0,TN,0,610
4045943,class,data-class,0,nao_tem_smell,0,TN,0,611
4046009,class,blob,0,nao_tem_smell,0,TN,0,612
4046009,class,data-class,1,tem_smell,0,FN,0,613
4050604,class,blob,0,nao_tem_smell,0,TN,0,614
4050604,class,data-class,0,nao_tem_smell,0,TN,0,615
4051372,function,feature-envy,0,nao_tem_smell,0,TN,0,616
4051372,function,long-method,0,nao_tem_smell,0,TN,0,617
4051509,class,blob,0,nao_tem_smell,0,TN,0,618
4051509,class,data-class,0,nao_tem_smell,0,TN,0,619
4051558,class,blob,0,nao_tem_smell,0,TN,0,620
4051558,class,data-class,0,nao_tem_smell,0,TN,0,621
4055848,function,feature-envy,0,nao_tem_smell,0,TN,0,622
4055848,function,long-method,0,nao_tem_smell,0,TN,0,623
4055860,class,blob,0,nao_tem_smell,0,TN,0,624
4055860,class,data-class,0,nao_tem_smell,0,TN,0,625
4057674,function,feature-envy,0,nao_tem_smell,0,TN,0,626
4057674,function,long-method,0,nao_tem_smell,0,TN,0,627
4057866,function,feature-envy,0,nao_tem_smell,0,TN,0,628
4057866,function,long-method,0,nao_tem_smell,0,TN,0,629
4058195,class,blob,0,nao_tem_smell,0,TN,0,630
4058195,class,data-class,0,nao_tem_smell,0,TN,0,631
4059172,function,feature-envy,0,nao_tem_smell,0,TN,0,632
4059172,function,long-method,0,nao_tem_smell,0,TN,0,633
4059491,function,feature-envy,0,nao_tem_smell,0,TN,0,634
4059491,function,long-method,0,nao_tem_smell,0,TN,0,635
4059685,class,blob,0,nao_tem_smell,0,TN,0,636
4059685,class,data-class,0,nao_tem_smell,0,TN,0,637
4059863,class,blob,0,nao_tem_smell,0,TN,0,638
4059863,class,data-class,0,nao_tem_smell,0,TN,0,639
4062660,class,blob,0,nao_tem_smell,0,TN,0,640
4062660,class,data-class,0,nao_tem_smell,0,TN,0,641
4062999,function,feature-envy,0,nao_tem_smell,1,FP,1,642
4062999,function,long-method,0,nao_tem_smell,0,TN,0,643
4063507,class,blob,0,nao_tem_smell,0,TN,0,644
4063507,class,data-class,0,nao_tem_smell,0,TN,0,645
4064087,class,blob,0,nao_tem_smell,0,TN,0,646
4064087,class,data-class,0,nao_tem_smell,0,TN,0,647
4066245,class,blob,0,nao_tem_smell,0,TN,0,648
4068177,function,feature-envy,0,nao_tem_smell,0,TN,0,650
4068177,function,long-method,0,nao_tem_smell,0,TN,0,651
4068444,class,blob,1,tem_smell,1,TP,1,652
4068444,class,data-class,0,nao_tem_smell,0,TN,0,653
4069589,function,feature-envy,0,nao_tem_smell,0,TN,0,654
4069589,function,long-method,0,nao_tem_smell,0,TN,0,655
4069688,class,blob,0,nao_tem_smell,0,TN,0,656
4069688,class,data-class,0,nao_tem_smell,0,TN,0,657
4070938,class,blob,0,nao_tem_smell,1,FP,1,658
4070938,class,data-class,0,nao_tem_smell,1,FP,1,659
4072597,function,feature-envy,0,nao_tem_smell,0,TN,0,660
4072597,function,long-method,0,nao_tem_smell,0,TN,0,661
4072654,function,feature-envy,0,nao_tem_smell,0,TN,0,662
4072654,function,long-method,0,nao_tem_smell,0,TN,0,663
4073701,function,feature-envy,0,nao_tem_smell,0,TN,0,664
4073701,function,long-method,0,nao_tem_smell,0,TN,0,665
4073835,function,feature-envy,0,nao_tem_smell,0,TN,0,666
4073835,function,long-method,0,nao_tem_smell,0,TN,0,667
4074246,class,blob,0,nao_tem_smell,0,TN,0,668
4074246,class,data-class,0,nao_tem_smell,0,TN,0,669
4074807,function,feature-envy,0,nao_tem_smell,0,TN,0,670
4074807,function,long-method,0,nao_tem_smell,0,TN,0,671
4075287,class,blob,0,nao_tem_smell,0,TN,0,672
4075287,class,data-class,0,nao_tem_smell,0,TN,0,673
4075888,function,feature-envy,0,nao_tem_smell,0,TN,0,674
4075888,function,long-method,0,nao_tem_smell,0,TN,0,675
4078869,class,blob,0,nao_tem_smell,0,TN,0,676
4078869,class,data-class,0,nao_tem_smell,0,TN,0,677
4081252,function,feature-envy,1,tem_smell,0,FN,0,678
4081252,function,long-method,0,nao_tem_smell,0,TN,0,679
4083880,function,feature-envy,0,nao_tem_smell,0,TN,0,680
4083880,function,long-method,0,nao_tem_smell,0,TN,0,681
4087381,class,blob,0,nao_tem_smell,0,TN,0,682
4087381,class,data-class,0,nao_tem_smell,0,TN,0,683
4088843,function,feature-envy,0,nao_tem_smell,0,TN,0,684
4088843,function,long-method,0,nao_tem_smell,0,TN,0,685
4088995,class,blob,0,nao_tem_smell,0,TN,0,686
4088995,class,data-class,0,nao_tem_smell,0,TN,0,687
4089742,function,feature-envy,0,nao_tem_smell,0,TN,0,688
4089742,function,long-method,0,nao_tem_smell,0,TN,0,689
4090808,class,blob,0,nao_tem_smell,0,TN,0,690
4090808,class,data-class,0,nao_tem_smell,0,TN,0,691
4092105,function,feature-envy,0,nao_tem_smell,0,TN,0,692
4092105,function,long-method,1,tem_smell,0,FN,0,693
4093032,class,blob,0,nao_tem_smell,0,TN,0,694
4093032,class,data-class,0,nao_tem_smell,0,TN,0,695
4095182,function,feature-envy,0,nao_tem_smell,0,TN,0,696
4095182,function,long-method,0,nao_tem_smell,0,TN,0,697
4095326,class,blob,0,nao_tem_smell,0,TN,0,698
4095326,class,data-class,0,nao_tem_smell,0,TN,0,699
4095482,function,feature-envy,0,nao_tem_smell,0,TN,0,700
4095482,function,long-method,1,tem_smell,0,FN,0,701
4096115,class,blob,0,nao_tem_smell,0,TN,0,702
4096115,class,data-class,0,nao_tem_smell,0,TN,0,703
4096226,class,blob,0,nao_tem_smell,0,TN,0,704
4096226,class,data-class,0,nao_tem_smell,0,TN,0,705
4097968,function,feature-envy,0,nao_tem_smell,0,TN,0,706
4097968,function,long-method,0,nao_tem_smell,0,TN,0,707
4098093,function,feature-envy,0,nao_tem_smell,0,TN,0,708
4098093,function,long-method,0,nao_tem_smell,0,TN,0,709
4101310,class,blob,0,nao_tem_smell,0,TN,0,710
4101310,class,data-class,0,nao_tem_smell,0,TN,0,711
4101390,function,feature-envy,0,nao_tem_smell,0,TN,0,712
4101390,function,long-method,0,nao_tem_smell,0,TN,0,713
4104993,function,feature-envy,0,nao_tem_smell,0,TN,0,714
4104993,function,long-method,0,nao_tem_smell,0,TN,0,715
4105521,class,blob,0,nao_tem_smell,0,TN,0,716
4105521,class,data-class,0,nao_tem_smell,0,TN,0,717
4106292,class,blob,0,nao_tem_smell,0,TN,0,718
4106292,class,data-class,0,nao_tem_smell,0,TN,0,719
4106345,function,feature-envy,0,nao_tem_smell,0,TN,0,720
4106345,function,long-method,0,nao_tem_smell,0,TN,0,721
4106430,function,feature-envy,0,nao_tem_smell,0,TN,0,722
4106430,function,long-method,0,nao_tem_smell,0,TN,0,723
4106696,function,feature-envy,0,nao_tem_smell,0,TN,0,724
4106696,function,long-method,0,nao_tem_smell,0,TN,0,725
4108183,class,blob,0,nao_tem_smell,0,TN,0,726
4108183,class,data-class,0,nao_tem_smell,1,FP,1,727
4109372,class,blob,0,nao_tem_smell,0,TN,0,728
4109372,class,data-class,1,tem_smell,0,FN,0,729
4110001,function,feature-envy,0,nao_tem_smell,0,TN,0,730
4110001,function,long-method,1,tem_smell,0,FN,0,731
4110816,function,feature-envy,0,nao_tem_smell,0,TN,0,732
4110816,function,long-method,0,nao_tem_smell,0,TN,0,733
4110958,class,blob,0,nao_tem_smell,0,TN,0,734
4110958,class,data-class,0,nao_tem_smell,0,TN,0,735
4112198,function,feature-envy,0,nao_tem_smell,0,TN,0,736
4112198,function,long-method,0,nao_tem_smell,0,TN,0,737
4113343,class,blob,0,nao_tem_smell,0,TN,0,738
4113343,class,data-class,0,nao_tem_smell,0,TN,0,739
4113404,function,feature-envy,0,nao_tem_smell,0,TN,0,740
4113404,function,long-method,0,nao_tem_smell,0,TN,0,741
4115525,class,blob,0,nao_tem_smell,0,TN,0,742
4115525,class,data-class,0,nao_tem_smell,0,TN,0,743
4116762,function,feature-envy,0,nao_tem_smell,0,TN,0,744
4116762,function,long-method,0,nao_tem_smell,0,TN,0,745
4122553,class,blob,0,nao_tem_smell,0,TN,0,746
4122553,class,data-class,0,nao_tem_smell,0,TN,0,747
4122935,function,feature-envy,0,nao_tem_smell,0,TN,0,748
4122935,function,long-method,0,nao_tem_smell,0,TN,0,749
4123555,class,blob,0,nao_tem_smell,0,TN,0,750
4123555,class,data-class,0,nao_tem_smell,0,TN,0,751
4124615,class,blob,1,tem_smell,0,FN,0,752
4124615,class,data-class,0,nao_tem_smell,0,TN,0,753
4124650,function,feature-envy,0,nao_tem_smell,0,TN,0,754
4124650,function,long-method,0,nao_tem_smell,0,TN,0,755
4126029,class,blob,0,nao_tem_smell,0,TN,0,756
4128743,function,feature-envy,0,nao_tem_smell,0,TN,0,758
4128743,function,long-method,0,nao_tem_smell,0,TN,0,759
4129438,class,blob,0,nao_tem_smell,0,TN,0,760
4129438,class,data-class,0,nao_tem_smell,0,TN,0,761
4130065,class,blob,0,nao_tem_smell,0,TN,0,762
4130065,class,data-class,1,tem_smell,0,FN,0,763
4130189,function,feature-envy,0,nao_tem_smell,0,TN,0,764
4130189,function,long-method,0,nao_tem_smell,0,TN,0,765
4131952,class,blob,1,tem_smell,1,TP,1,766
4131952,class,data-class,0,nao_tem_smell,0,TN,0,767
4132083,function,feature-envy,0,nao_tem_smell,0,TN,0,768
4132083,function,long-method,0,nao_tem_smell,0,TN,0,769
4132362,function,feature-envy,0,nao_tem_smell,0,TN,0,770
4132362,function,long-method,0,nao_tem_smell,0,TN,0,771
4135214,function,feature-envy,0,nao_tem_smell,0,TN,0,772
4135214,function,long-method,0,nao_tem_smell,0,TN,0,773
4135708,class,blob,0,nao_tem_smell,0,TN,0,774
4135708,class,data-class,0,nao_tem_smell,0,TN,0,775
4136680,class,blob,0,nao_tem_smell,0,TN,0,776
4136680,class,data-class,0,nao_tem_smell,0,TN,0,777
4137834,function,feature-envy,0,nao_tem_smell,0,TN,0,778
4137834,function,long-method,0,nao_tem_smell,0,TN,0,779
4138124,function,feature-envy,0,nao_tem_smell,0,TN,0,780
4138124,function,long-method,0,nao_tem_smell,0,TN,0,781
4139640,function,feature-envy,0,nao_tem_smell,0,TN,0,782
4139640,function,long-method,0,nao_tem_smell,0,TN,0,783
4139979,class,blob,0,nao_tem_smell,0,TN,0,784
4139979,class,data-class,0,nao_tem_smell,0,TN,0,785
4140046,function,feature-envy,0,nao_tem_smell,0,TN,0,786
4140046,function,long-method,0,nao_tem_smell,0,TN,0,787
4140191,function,feature-envy,0,nao_tem_smell,0,TN,0,788
4140191,function,long-method,0,nao_tem_smell,0,TN,0,789
4140914,function,feature-envy,0,nao_tem_smell,0,TN,0,790
4140914,function,long-method,0,nao_tem_smell,0,TN,0,791
4141778,class,blob,0,nao_tem_smell,0,TN,0,792
4141778,class,data-class,0,nao_tem_smell,0,TN,0,793
4142085,class,blob,0,nao_tem_smell,0,TN,0,794
4142085,class,data-class,0,nao_tem_smell,0,TN,0,795
4144417,function,feature-envy,0,nao_tem_smell,0,TN,0,796
4144417,function,long-method,0,nao_tem_smell,0,TN,0,797
4144475,function,feature-envy,0,nao_tem_smell,0,TN,0,798
4144475,function,long-method,0,nao_tem_smell,0,TN,0,799
4151146,class,blob,0,nao_tem_smell,0,TN,0,800
4151146,class,data-class,1,tem_smell,0,FN,0,801
4151853,function,feature-envy,0,nao_tem_smell,0,TN,0,802
4151853,function,long-method,0,nao_tem_smell,0,TN,0,803
4154409,class,blob,0,nao_tem_smell,0,TN,0,804
4154409,class,data-class,0,nao_tem_smell,0,TN,0,805
4157934,function,feature-envy,0,nao_tem_smell,0,TN,0,806
4157934,function,long-method,0,nao_tem_smell,0,TN,0,807
4159069,function,feature-envy,0,nao_tem_smell,0,TN,0,808
4159069,function,long-method,0,nao_tem_smell,0,TN,0,809
4159107,class,blob,0,nao_tem_smell,0,TN,0,810
4159107,class,data-class,0,nao_tem_smell,0,TN,0,811
4159543,class,blob,0,nao_tem_smell,1,FP,2,812
4159543,class,data-class,0,nao_tem_smell,0,TN,0,813
4162084,function,long-method,0,nao_tem_smell,0,TN,0,814
4162330,function,feature-envy,0,nao_tem_smell,0,TN,0,815
4162330,function,long-method,0,nao_tem_smell,0,TN,0,816
4168008,class,blob,0,nao_tem_smell,0,TN,0,817
4168008,class,data-class,0,nao_tem_smell,0,TN,0,818
4168378,class,blob,0,nao_tem_smell,0,TN,0,819
4168378,class,data-class,0,nao_tem_smell,0,TN,0,820
4169071,class,blob,1,tem_smell,0,FN,0,821
4169071,class,data-class,0,nao_tem_smell,0,TN,0,822
4169148,function,feature-envy,0,nao_tem_smell,0,TN,0,823
4169148,function,long-method,0,nao_tem_smell,0,TN,0,824
4169376,class,blob,0,nao_tem_smell,0,TN,0,825
4169376,class,data-class,0,nao_tem_smell,0,TN,0,826
4171343,function,feature-envy,0,nao_tem_smell,0,TN,0,827
4171343,function,long-method,0,nao_tem_smell,0,TN,0,828
4172212,function,feature-envy,0,nao_tem_smell,0,TN,0,829
4172212,function,long-method,0,nao_tem_smell,0,TN,0,830
4172580,class,blob,0,nao_tem_smell,0,TN,0,831
4172580,class,data-class,0,nao_tem_smell,0,TN,0,832
4175236,function,feature-envy,0,nao_tem_smell,0,TN,0,833
4175236,function,long-method,1,tem_smell,0,FN,0,834
4175432,class,blob,0,nao_tem_smell,0,TN,0,835
4175432,class,data-class,0,nao_tem_smell,0,TN,0,836
4176983,class,blob,0,nao_tem_smell,0,TN,0,837
4176983,class,data-class,0,nao_tem_smell,0,TN,0,838
4177719,class,blob,0,nao_tem_smell,0,TN,0,839
4177719,class,data-class,0,nao_tem_smell,0,TN,0,840
4179381,class,blob,0,nao_tem_smell,0,TN,0,841
4179381,class,data-class,0,nao_tem_smell,0,TN,0,842
4184807,function,feature-envy,0,nao_tem_smell,0,TN,0,843
4184807,function,long-method,0,nao_tem_smell,0,TN,0,844
4185136,class,blob,0,nao_tem_smell,0,TN,0,845
4185136,class,data-class,0,nao_tem_smell,0,TN,0,846
4185249,function,feature-envy,0,nao_tem_smell,0,TN,0,847
4185249,function,long-method,0,nao_tem_smell,0,TN,0,848
4187027,class,blob,0,nao_tem_smell,0,TN,0,849
4187027,class,data-class,0,nao_tem_smell,0,TN,0,850
4188059,function,feature-envy,0,nao_tem_smell,0,TN,0,851
4188059,function,long-method,0,nao_tem_smell,0,TN,0,852
4188990,function,feature-envy,0,nao_tem_smell,0,TN,0,853
4188990,function,long-method,0,nao_tem_smell,0,TN,0,854
4189945,class,blob,0,nao_tem_smell,0,TN,0,855
4189945,class,data-class,0,nao_tem_smell,0,TN,0,856
4191189,class,blob,0,nao_tem_smell,0,TN,0,857
4191189,class,data-class,0,nao_tem_smell,0,TN,0,858
4192613,class,blob,0,nao_tem_smell,0,TN,0,859
